"FAWN Station","Period","2m T avg (F)","2m T min (F)","2m T max (F)","Tsoil avg-10cm  (F)","Tsoil min(avg)-10cm  (F)","Tsoil max(avg)-10cm  (F)","2m DewPt avg (F)","RelHum avg 2m  (pct)","2m Rain tot (in)","2m Rain max over 15min (in)","SolRad avg2m  (w/m^2)","10m Wind avg (mph)","10m Wind min (mph)","10m Wind max (mph)","WDir avg10m  (deg)","BP avg (mb)","N (# obs)","2m WetBulb (F)"
"Monticello","2 Apr 2023","68.32","59.25","79.45","71.67","67.64","76.5","56.91","72","0","0","212.89","1.79","0.05","9.72","274","1012","96","61.24"
"Monticello","3 Apr 2023","64.24","54.88","76.82","69.4","66.54","71.71","60.31","88","1.07","0.62","101.91","2.68","0.04","24.21","169","1010","96","61.75"
"Monticello","4 Apr 2023","72.08","64.92","83.8","72.86","68.13","79.77","67.85","88","0","0","191.55","2","0.03","10.1","154","1011","96","69.18"
"Monticello","5 Apr 2023","72.77","62.29","86.43","74.67","69.24","80.92","66.93","84","0","0","239.32","2.58","0.02","13.92","174","1014","96","68.79"
"Monticello","6 Apr 2023","72.77","63.61","85.95","75.81","70.65","82.11","66.37","82","0","0","227.4","1.99","0.03","11.9","180","1016","96","68.43"
"Monticello","7 Apr 2023","72.48","63.39","84.85","75.62","70.99","80.62","67.56","86","0","0","178.55","1.78","0.02","10.95","165","1014","96","69.12"
"Monticello","8 Apr 2023","64.19","54.52","69.94","73.33","70.03","76.53","62.29","94","0.32","0.15","72.68","3.26","0.05","10.72","45","1013","96","62.96"
"Monticello","9 Apr 2023","52.16","46.96","57.83","65.71","63.88","69.87","49.68","92","0.16","0.04","73.74","5.05","0.44","14.86","38","1016","96","50.8"
"Monticello","10 Apr 2023","60.48","53.87","69.37","66.03","62.35","70.48","49.96","69","0","0","171.91","4","0.37","15.52","54","1018","96","54.51"
"Monticello","11 Apr 2023","64","54.28","75.67","68.28","63.46","73.83","52.47","67","0","0","225.16","3.32","0.09","12.78","77","1018","96","57.22"
"Monticello","12 Apr 2023","66.24","54.57","76.91","69.14","64.9","73.49","53.76","65","0","0","187.71","3.27","0.13","12.32","80","1013","96","58.77"
"Monticello","13 Apr 2023","70.33","63.86","78.89","71.7","67.93","77.45","61.58","75","0.42","0.41","214.47","4.37","0.3","17.66","153","1006","96","64.65"
"Monticello","14 Apr 2023","68.45","59.92","78.8","72.02","67.57","76.68","63.2","85","0.06","0.06","181.63","2.28","0.05","11.72","179","1007","96","65.01"
"Monticello","15 Apr 2023","67.87","52.12","84.69","71.9","65.48","78.94","59.38","79","0.28","0.1","259.47","1.89","0.03","12.54","215","1010","96","62.49"
"Monticello","16 Apr 2023","67.82","59.83","81.43","73.41","69.39","79.09","65.33","93","1.04","0.39","179.76","2.08","0.06","13.18","183","1009","96","66.16"
"Monticello","17 Apr 2023","61.21","48.52","72.1","70.64","66.15","74.39","45.83","62","0.01","0.01","286.78","3.76","0.12","17.19","320","1009","96","52.84"
"Monticello","18 Apr 2023","60.19","43.09","80.06","68.21","61.68","75.4","44.4","64","0","0","276.54","1.59","0.05","10.85","213","1011","96","51.76"
"Monticello","19 Apr 2023","64.94","47.88","83.19","70.14","63.45","77.67","49.62","65","0","0","281.88","1.67","0.03","8.9","177","1013","96","56.17"
"Monticello","20 Apr 2023","67.03","51.15","84.56","72.71","65.79","79.61","54.18","68","0.08","0.06","235.01","1.66","0.02","14.36","129","1015","83","59.29"
"Monticello","21 Apr 2023","67.85","51.85","82.47","73.43","67.32","79.88","56.48","69","0","0","324.46","2.22","0","14.32","162","1011","96","60.84"
"Monticello","22 Apr 2023","70.68","58.12","82.17","75.19","70.95","80.64","59.7","72","0","0","294.98","2.89","0","15.7","340","1007","96","63.67"
"Monticello","23 Apr 2023","63.14","46.01","80.92","73.01","66.7","79.79","45.83","60","0","0","351.84","1.68","0","15.46","261","1011","96","53.66"
"Monticello","24 Apr 2023","61.56","53.96","72.84","70.92","69.37","74.23","53.57","76","0.02","0.01","107.61","1.61","0","10.22","34","1012","96","56.84"
"Monticello","25 Apr 2023","68.13","56.44","81.79","72.79","67.14","80.24","59.77","76","0.03","0.01","262.17","1.72","0","11.83","66","1011","96","62.81"
"Monticello","26 Apr 2023","68.9","60.08","84.04","74.81","68.83","83.7","63.94","86","0.57","0.46","261.31","2.02","0","14.56","99","1011","96","65.62"
"Monticello","27 Apr 2023","67.74","63.16","75.51","72.36","70.43","74.61","66.82","97","0.91","0.11","54.66","2.15","0","21.12","148","1008","96","67.12"
"Monticello","28 Apr 2023","71.63","61.63","84.4","73.7","68.56","81.03","68","89","0.01","0.01","227.29","2.12","0","18.5","182","1005","96","69.14"
"Monticello","29 Apr 2023","69.28","64.42","80.74","74.08","70.92","78.44","66.32","91","0.31","0.07","141.91","2.23","0.02","14.18","171","1004","96","67.28"
"Monticello","30 Apr 2023","67.43","60.15","76.77","72.48","68.59","77.92","59.97","79","0.46","0.37","260.35","3.05","0.02","18.34","304","1000","96","62.68"
"Monticello","1 May 2023","67.9","53.28","81.72","71.56","65.16","79.14","56.51","70","0","0","322.09","2.63","0.02","19.77","223","1004","96","60.87"
"Monticello","2 May 2023","67.05","53.13","80.51","72.64","65.66","80.67","51.52","63","0","0","351.77","1.98","0","14.34","217","1006","96","57.94"
"Monticello","3 May 2023","64.77","51.24","78.82","72.72","65.37","81.28","47.97","60","0","0","361.56","2.63","0","20.31","311","1007","96","55.31"
"Monticello","4 May 2023","64.51","47.88","81.52","73.56","65.32","83.25","49.03","64","0","0","359.35","1.68","0","15.43","259","1010","96","55.71"
"Monticello","5 May 2023","67.75","54.34","81.64","74.53","68.72","80.65","56.56","71","0","0","231.34","1.45","0","9.95","145","1013","96","60.84"
"Monticello","6 May 2023","72.85","61.27","84.45","77.22","70.57","85.23","63.27","73","0","0","311.36","2.02","0","13.51","111","1016","96","66.51"
"Monticello","7 May 2023","71.57","60.04","86","78.4","71.91","86.11","63.19","77","0","0","296.85","1.9","0","13.18","158","1016","96","66.04"
"Monticello","8 May 2023","72.26","60.62","85.89","78.87","72.79","85.96","65.71","81","0","0","296.47","2.12","0","16.46","184","1013","96","67.85"
"Monticello","9 May 2023","76.26","67.71","88.79","81.21","75.58","88.39","69.01","80","0","0","318.27","2.12","0","13.06","248","1012","96","71.21"
"Monticello","10 May 2023","78.45","66.63","92.91","82.46","76.1","89.74","67.25","72","0","0","334.29","1.98","0","11.83","55","1012","96","70.74"
"Monticello","11 May 2023","76.43","68.81","88.21","82.28","77.97","87.58","69.35","80","0","0","231.87","1.9","0.02","10.4","134","1013","96","71.49"
"Monticello","12 May 2023","73.29","66.83","89.4","80.76","77.07","87.87","67.68","84","0.6","0.46","238.41","2.32","0","19.6","130","1015","96","69.44"
"Monticello","13 May 2023","74.5","66.04","85.69","79.86","74.37","86.74","67.63","81","0.01","0.01","315.77","1.71","0","10.36","48","1015","96","69.78"
"Monticello","14 May 2023","76.43","65.79","90.03","81.41","75.27","88.45","68.95","80","0.04","0.03","316.08","1.48","0","11.79","217","1014","96","71.23"
"Monticello","15 May 2023","74.58","67.55","89.04","80.98","76.5","86.07","70.3","88","0.09","0.02","226.99","1.61","0","13.78","161","1014","96","71.58"
"Monticello","16 May 2023","72.48","68.59","84.02","78.25","75.65","83.86","69.49","91","2.24","1.05","178.08","1.72","0","14.27","176","1011","96","70.41"
"Monticello","17 May 2023","71.66","66.6","82.6","76.94","74.12","80.91","69.03","92","1.3","0.49","170.91","1.48","0","18.45","219","1006","96","69.84"
"Monticello","18 May 2023","73.27","64.42","83.21","77.26","72.52","83.3","68.85","87","1.15","0.82","182.17","1.41","0","15.35","298","1009","96","70.21"
"Monticello","19 May 2023","73.06","67.32","83.21","78.43","74.91","83.88","67.61","84","0","0","241.89","2.44","0","11.16","27","1012","96","69.32"
"Monticello","20 May 2023","73.04","63.48","84.88","79.29","73.98","85.6","66.87","82","0","0","300.03","1.6","0","11.07","356","1012","96","68.83"
"Monticello","21 May 2023","74.41","67.48","87.3","80.3","75.88","84.9","70.2","88","0.47","0.24","256.25","1.49","0","24.99","228","1010","96","71.46"
"Monticello","22 May 2023","71.44","67.84","76.12","78.11","75.96","80.69","68.44","90","0.17","0.03","67.15","1.68","0","11.83","87","1009","96","69.38"
"Monticello","23 May 2023","72.62","68.07","81.75","77.08","74.39","81.18","67.71","85","0","0","168.71","2.37","0.02","14.88","61","1010","96","69.26"
"Monticello","24 May 2023","71.28","65.03","78.73","76.91","74.1","80.37","66.17","84","0","0","177.27","2.2","0.02","14.41","41","1008","96","67.83"
"Monticello","25 May 2023","70.42","59.5","82.81","77.29","71.85","83.48","57.57","68","0","0","373","2.46","0","17.51","358","1007","96","62.37"
"Monticello","26 May 2023","68","59.32","76.23","75.62","72.61","78.39","60.49","78","0","0","170.19","2.81","0","15.61","14","1009","96","63.19"
"Monticello","27 May 2023","67.66","54.5","79.21","75.63","69.75","82.47","54.48","64","0","0","380.16","4.04","0.02","18.54","7","1011","96","59.68"
"Monticello","28 May 2023","65.98","52.54","80.17","76.98","70.66","83.95","57.04","75","0","0","370.33","2.31","0","14.5","310","1011","96","60.46"
"Monticello","29 May 2023","72.77","60.66","85.8","78.92","73.71","84.83","62.89","74","0","0","314.56","2.06","0","14.27","260","1008","96","66.26"
"Monticello","30 May 2023","72.31","59.36","85.86","80.1","74.35","86.18","62.1","73","0","0","339.94","1.79","0.02","12.01","269","1008","96","65.63"
"Monticello","31 May 2023","71.52","63.95","82.71","78.72","76.32","83.08","66.26","84","0.77","0.47","164.46","1.73","0","19.75","83","1009","96","67.96"
"Monticello","1 Jun 2023","71.73","67.91","82.04","77.06","73.9","82.26","67.34","87","0.25","0.16","183.39","2.26","0","15.05","58","1009","96","68.73"
"Monticello","2 Jun 2023","72.61","61.66","85.01","78.09","72.18","84.63","64.54","78","0.01","0.01","329.12","2","0","16.22","15","1006","96","67.22"
"Monticello","3 Jun 2023","74.01","63.23","86.27","79.28","73.38","86.11","65.48","76","0","0","278.88","2.18","0","17.6","353","1003","96","68.26"
"Monticello","4 Jun 2023","73.27","67.28","83.84","79.71","75.29","85.14","67.14","82","0","0","230.45","2.35","0","16.2","64","1005","96","69.08"
"Monticello","5 Jun 2023","72.21","62.65","84.96","79.82","73.72","86.79","65.21","80","0","0","295.69","1.68","0","10.22","39","1009","96","67.51"
"Monticello","6 Jun 2023","74.01","62.42","87.22","80.82","75.07","86.32","67.38","81","0","0","269.65","1.62","0","9.19","189","1009","96","69.47"
"Monticello","7 Jun 2023","74.15","66.27","83.55","81.05","76.44","85.86","67.4","81","0","0","260","1.34","0","9.6","201","1006","96","69.52"
"Monticello","8 Jun 2023","77.35","68.32","88.36","82.46","76.96","88.75","70.41","80","0","0","309.93","2.18","0","14.47","171","1003","96","72.47"
"Monticello","9 Jun 2023","76.83","70.16","89.19","83.14","79.07","87.19","70.31","81","0","0","250.73","1.63","0","11.23","190","1004","96","72.24"
"Monticello","10 Jun 2023","73.47","64.17","85.96","82.09","77.49","87.87","68.31","85","0","0","235.93","1.52","0","10.16","177","1007","96","69.91"
"Monticello","11 Jun 2023","77.03","68.09","87.28","82.82","77.74","88.63","70.28","81","0","0","295.49","2.22","0","14.29","180","1007","96","72.28"
"Monticello","12 Jun 2023","76.98","68.68","87.55","82.2","76.42","86.9","72.26","86","0.97","0.63","246.09","2.39","0","22.68","164","1007","96","73.61"
"Monticello","13 Jun 2023","78.76","70.29","90.55","83.12","79.3","88.68","72.32","81","0","0","244.41","2.01","0.02","14.56","217","1008","96","74.15"
"Monticello","14 Jun 2023","76.81","65.75","88.23","81.87","77.99","86.31","71.34","84","0.27","0.15","222.54","3.05","0","30.31","181","1008","96","72.94"
"Monticello","15 Jun 2023","68.87","65.89","80.71","75.81","72.64","80.17","66.26","92","3.82","1.22","69.6","3.11","0","20.53","149","1008","96","67.11"
"Monticello","16 Jun 2023","75.79","70.25","84.4","76.63","72.59","80.89","70.12","83","0.64","0.4","214.12","2.93","0.02","20.27","264","1007","96","71.81"
"Monticello","17 Jun 2023","75.77","67.78","87.67","79.4","75.49","85.73","69.63","82","1.79","0.82","256.66","2","0","23.49","341","1008","96","71.48"
"Monticello","18 Jun 2023","75.9","65.88","88.79","80.49","74.77","87.76","70.22","84","0.01","0.01","300.61","1.53","0","14.76","278","1007","96","71.91"
"Monticello","19 Jun 2023","72.63","67.06","80.53","78.55","76.73","81.32","69.24","89","0.34","0.16","107.61","1.89","0","33.29","183","1008","96","70.28"
"Monticello","20 Jun 2023","79.07","70.88","88.99","81.76","76.48","88.59","72.22","81","0.2","0.11","328.11","1.97","0","10.13","188","1005","96","74.17"
"Monticello","21 Jun 2023","73.17","69.6","79.14","79.99","78.19","83.39","69.59","89","0.39","0.05","100.67","2.65","0","21.88","174","1005","96","70.67"
"Monticello","22 Jun 2023","76.55","69.82","85.21","79.94","75.29","85.23","71.01","84","0.88","0.69","284.72","4.04","0.05","19.42","174","1007","96","72.64"
"Monticello","23 Jun 2023","75.94","69.4","88.43","81.51","77.41","86.34","71.6","87","1.45","0.64","250.46","2.64","0.02","16.31","188","1010","96","72.86"
"Monticello","24 Jun 2023","78.13","69.75","88.2","82.81","78.89","87.94","71.07","81","0.01","0.01","312.83","2.03","0.02","11.05","289","1011","96","73.13"
"Monticello","25 Jun 2023","78.48","66.96","91.47","84.05","78.35","90.5","69.76","77","0","0","360.22","1.49","0","9.17","231","1010","96","72.36"
"Monticello","26 Jun 2023","81","71.91","92.34","85.22","80.74","90.86","73.31","78","0","0","302.87","2.22","0","14.47","190","1008","96","75.45"
"Monticello","27 Jun 2023","84","77","95.07","86.34","82.26","91.44","76.63","80","0.08","0.05","316.08","2.11","0","12.03","250","1007","96","78.54"
"Monticello","28 Jun 2023","82.8","73.35","92.95","87.32","82.99","92.61","72.73","74","0","0","357.07","1.75","0","12.06","298","1008","96","75.54"
"Monticello","29 Jun 2023","80.12","67.53","93.24","86.28","80.87","92.16","69.02","72","0","0","369.74","1.59","0","11.68","284","1010","96","72.36"
"Monticello","30 Jun 2023","81.27","70.66","94.39","86.85","81.61","92.73","71.05","73","0","0","352.21","1.54","0","11.12","181","1011","96","74"
"Monticello","1 Jul 2023","82.61","72.14","94.6","87.66","82.6","93.72","74.43","77","0","0","328.07","1.57","0.02","9.22","190","1011","96","76.65"
"Monticello","2 Jul 2023","82.37","72.73","95.61","88.38","83.32","94.3","74.4","79","0.08","0.03","339.85","1.71","0","14.81","236","1010","96","76.57"
"Monticello","3 Jul 2023","82.01","72.32","93.81","88.57","83.66","93.92","73.89","78","0","0","354.86","1.81","0","12.17","212","1011","96","76.12"
"Monticello","4 Jul 2023","79.75","73.54","93.36","87.56","84.18","92.68","74.4","85","0.66","0.38","255.23","1.38","0","11.01","215","1013","96","75.86"
"Monticello","5 Jul 2023","80.42","73.49","91.92","86.69","82.56","91.62","74.58","83","0","0","287.98","1.42","0","14.25","242","1013","96","76.17"
"Monticello","6 Jul 2023","80.15","73.04","92.61","87.21","83.08","92.41","74.03","83","0.04","0.04","324.41","1.78","0","10.94","241","1010","96","75.71"
"Monticello","7 Jul 2023","80.33","74.1","93.49","87.09","83.1","92.73","73.82","82","0","0","295.78","1.63","0","12.21","178","1008","96","75.61"
"Monticello","8 Jul 2023","81.09","73.67","91.89","87.17","82.94","92.68","73.57","79","0","0","346.2","1.83","0","16.31","299","1008","96","75.65"
"Monticello","9 Jul 2023","76.97","72.43","88.29","85.99","83.3","89.22","73.15","88","0.17","0.03","179.01","1.48","0","16.17","199","1010","96","74.23"
"Monticello","10 Jul 2023","77.23","73.8","81","83.48","81.55","85.28","73.77","89","0.59","0.19","120.25","1.91","0","13.73","170","1009","96","74.74"
"Monticello","11 Jul 2023","80.57","71.89","91.36","85.29","80.55","91.24","73.34","80","0","0","347.83","1.61","0","11.5","327","1011","96","75.35"
"Monticello","12 Jul 2023","80.87","74.86","91.38","86.96","83.35","90.63","74.49","82","0","0","305.8","1.59","0","12.73","183","1012","96","76.23"
"Monticello","13 Jul 2023","78.09","71.92","90.5","86.17","82.8","91.08","72.91","85","0.5","0.31","282.92","1.64","0","15.01","244","1011","96","74.37"
"Monticello","14 Jul 2023","76.98","71.2","84.56","84.57","82.13","87.71","73.04","88","0.07","0.06","173.12","1.28","0","9.86","198","1010","96","74.15"
"Monticello","15 Jul 2023","78.08","74.03","88.45","85.1","82.47","88.05","73.81","87","0.18","0.12","211.93","1.74","0","13.51","174","1010","96","75"
"Monticello","16 Jul 2023","77.36","73.69","89.82","84.14","82.09","86.85","73.78","89","0.15","0.04","140.96","1.66","0","17.45","196","1011","96","74.78"
"Monticello","17 Jul 2023","80.69","73.49","90.7","85.02","81.52","89.53","75.07","84","0","0","290.44","1.59","0","12.62","332","1011","96","76.59"
"Monticello","18 Jul 2023","81.01","72.07","93.38","86.35","82.45","90.75","73.54","80","0","0","304.24","1.46","0","9.82","249","1013","96","75.61"
"Monticello","19 Jul 2023","82.16","73.17","93.74","87.27","83.03","92.01","75.01","80","0","0","322.01","1.36","0","9.95","198","1015","96","76.93"
"Monticello","20 Jul 2023","82.23","73.56","92.84","87.82","83.89","91.94","75.27","81","0","0","319.33","1.46","0","8.52","202","1014","96","77.13"
"Monticello","21 Jul 2023","84.12","76.06","94.12","88.45","84.83","92.71","75.68","78","0","0","359.71","2.06","0","11.34","195","1010","96","77.91"
"Monticello","22 Jul 2023","78.34","72.77","92.19","86.83","84.29","89.91","73.52","86","0.28","0.1","182.29","2.12","0","21.43","210","1009","96","74.86"
"Monticello","23 Jul 2023","75.36","72.37","81.3","82.39","79.63","84.18","72.36","90","1.61","0.77","130.98","1.88","0","24.9","173","1011","96","73.22"
"Monticello","24 Jul 2023","78.45","72.48","89.69","83.87","80.83","88.14","73.92","86","0","0","234.66","1.57","0","9.95","180","1014","96","75.18"
"Monticello","25 Jul 2023","79.41","70.74","91.53","85.15","81.39","89.73","72.93","82","0","0","296.81","1.22","0","6.93","206","1015","96","74.75"
"Monticello","26 Jul 2023","81.22","71.22","94.87","86.35","82.26","90.77","71.98","76","0","0","354.62","1.52","0","13.47","180","1014","96","74.61"
"Monticello","27 Jul 2023","80.66","71.15","92.8","86.68","83.03","90.57","73.87","81","0","0","292.64","1.37","0","11.1","154","1013","95","75.74"
"Monticello","28 Jul 2023","80.26","75.6","91.51","86.57","84.56","89.67","75.01","85","0.68","0.46","225.99","1.52","0","10.56","142","1014","96","76.43"
"Monticello","29 Jul 2023","78.22","72.7","91.31","85.73","82.9","88.3","74.14","88","0.13","0.05","271.03","1.41","0","19.82","193","1014","96","75.26"
"Monticello","30 Jul 2023","80.5","72.86","94.91","86.26","82.92","91.08","73.99","82","0","0","313.27","1.88","0","16.35","290","1012","96","75.78"
"Monticello","31 Jul 2023","80.18","71.06","91.36","86.81","82.83","91.6","73.78","82","0","0","304.94","1.7","0","8.72","316","1011","96","75.55"
